,id,name_En,color_hist
165,16213,iris,"[1.0000e+01 3.3000e+01 6.0000e+01 1.6000e+02 1.8000e+02 8.7000e+01
 2.0000e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9000e+01
 0.0000e+00 8.0000e+00 0.0000e+00 2.2200e+02 4.0000e+00 2.9000e+01
 0.0000e+00 1.0021e+04 3.3000e+01 1.3910e+03 1.0000e+01 3.5000e+01
 0.0000e+00 0.0000e+00 0.0000e+00 1.2800e+02 2.8000e+01 1.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.9980e+03 4.2000e+01
 7.7000e+01 6.2000e+01 8.3000e+01 7.4000e+01 7.9000e+01 4.1000e+01
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 5.0000e+01 2.0000e+00 1.0000e+00 0.0000e+00
 4.4470e+03 6.0000e+00 5.8400e+02 3.0000e+00 9.3000e+01 0.0000e+00
 1.0000e+00 0.0000e+00 9.0700e+02 3.8700e+02 3.0500e+02 3.4000e+01
 1.0000e+00 0.0000e+00 0.0000e+00 6.6600e+02 3.9000e+01 4.0000e+01
 1.5000e+01 3.0000e+00 1.5000e+01 3.3000e+01 5.4000e+01 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 1.6000e+01 0.0000e+00 0.0000e+00 0.0000e+00 4.3000e+02
 1.9000e+01 5.6000e+01 2.0000e+00 5.5000e+01 1.0000e+00 0.0000e+00
 0.0000e+00 9.4000e+02 5.7400e+02 1.1100e+02 1.7000e+01 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
166,16216,iris,"[5.050e+02 7.980e+02 1.068e+03 1.074e+03 8.390e+02 7.000e+02 1.950e+02
 2.200e+01 0.000e+00 1.000e+00 0.000e+00 1.510e+02 1.000e+00 5.000e+00
 0.000e+00 5.160e+02 4.000e+00 9.000e+00 0.000e+00 7.333e+03 4.760e+02
 4.630e+02 3.100e+01 1.504e+03 1.090e+02 2.300e+01 3.000e+00 1.132e+03
 5.900e+02 4.130e+02 1.234e+03 5.000e+00 3.000e+00 0.000e+00 3.210e+03
 6.600e+02 7.940e+02 9.020e+02 7.900e+02 3.900e+02 2.570e+02 1.100e+02
 4.100e+01 1.000e+00 3.000e+00 0.000e+00 7.200e+01 1.000e+00 3.000e+00
 0.000e+00 8.500e+01 2.000e+00 2.000e+00 0.000e+00 3.008e+03 1.410e+02
 8.240e+02 2.040e+02 1.870e+02 7.000e+00 1.000e+01 2.000e+00 7.020e+02
 6.130e+02 3.860e+02 9.390e+02 1.000e+00 0.000e+00 0.000e+00 1.249e+03
 3.410e+02 3.610e+02 3.250e+02 8.600e+01 2.200e+01 0.000e+00 1.400e+01
 1.110e+02 3.000e+00 3.000e+00 0.000e+00 9.000e+01 5.000e+00 2.000e+00
 0.000e+00 2.800e+01 1.000e+00 0.000e+00 0.000e+00 7.570e+02 1.300e+01
 1.790e+02 1.300e+01 1.500e+01 1.000e+00 2.000e+00 0.000e+00 3.840e+02
 8.100e+01 2.220e+02 1.230e+02 4.700e+01 0.000e+00 0.000e+00 0.000e+00]"
167,16245,iris,"[1.430e+02 2.960e+02 4.830e+02 4.760e+02 3.870e+02 2.660e+02 2.870e+02
 7.790e+02 3.200e+01 3.100e+01 3.000e+00 1.935e+03 9.000e+01 8.600e+01
 2.000e+00 1.108e+03 4.300e+01 2.800e+01 1.000e+00 4.327e+03 2.013e+03
 1.351e+03 5.500e+01 6.000e+00 0.000e+00 0.000e+00 0.000e+00 6.680e+02
 2.561e+03 5.560e+02 4.380e+02 2.080e+02 1.100e+01 5.000e+00 2.697e+03
 5.300e+01 8.400e+01 1.620e+02 1.970e+02 2.120e+02 1.990e+02 3.660e+02
 2.030e+02 6.000e+00 1.300e+01 0.000e+00 8.480e+02 4.400e+01 1.380e+02
 7.000e+00 5.290e+02 2.800e+01 8.200e+01 1.000e+00 2.267e+03 7.460e+02
 6.130e+02 2.000e+01 6.000e+00 2.000e+00 0.000e+00 0.000e+00 1.284e+03
 2.283e+03 7.380e+02 6.000e+02 1.510e+02 1.900e+01 7.000e+00 1.105e+03
 3.300e+01 2.300e+01 6.900e+01 6.600e+01 5.200e+01 5.400e+01 3.200e+01
 3.000e+01 0.000e+00 2.000e+00 0.000e+00 8.100e+01 0.000e+00 0.000e+00
 0.000e+00 7.600e+01 0.000e+00 1.100e+01 0.000e+00 1.324e+03 2.970e+02
 7.600e+01 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.910e+02
 9.850e+02 2.360e+02 2.120e+02 4.000e+01 2.000e+00 4.000e+00 0.000e+00]"
168,16301,iris,"[4.0000e+01 7.3000e+01 8.3000e+01 8.2000e+01 2.6100e+02 4.9200e+02
 8.4300e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00
 4.0000e+00 0.0000e+00 1.0000e+00 1.4700e+02 6.0000e+00 2.4500e+02
 0.0000e+00 1.6820e+03 5.8000e+01 1.0011e+04 1.3400e+02 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 8.3200e+02 7.1400e+02 1.2000e+01
 3.7000e+01 0.0000e+00 0.0000e+00 0.0000e+00 1.9030e+03 5.7000e+01
 7.2000e+01 1.0000e+02 1.1800e+02 1.7300e+02 2.4800e+02 1.1690e+03
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3000e+01 1.3000e+01
 0.0000e+00 0.0000e+00 3.8700e+02 5.3000e+01 2.5300e+02 1.0000e+00
 9.1600e+02 3.0000e+00 4.3050e+03 3.0000e+01 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 6.4800e+02 1.1200e+03 3.5000e+01 5.1000e+01
 0.0000e+00 0.0000e+00 0.0000e+00 5.5400e+02 1.8000e+01 5.1000e+01
 5.9000e+01 9.4000e+01 1.4800e+02 1.6600e+02 6.6800e+02 6.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 6.2000e+01 2.7000e+01 7.0000e+00
 1.0000e+00 2.6200e+02 8.6000e+01 1.0300e+02 2.1600e+02 1.9500e+02
 1.0000e+00 3.2000e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 3.8600e+02 2.7300e+02 1.1000e+01 1.4000e+01 1.1000e+01
 0.0000e+00 0.0000e+00 0.0000e+00]"
169,16307,iris,"[4.300e+01 7.900e+01 1.800e+02 3.370e+02 3.700e+02 3.220e+02 3.560e+02
 1.500e+01 0.000e+00 1.000e+00 0.000e+00 2.040e+02 6.000e+00 1.100e+01
 1.000e+00 8.340e+02 1.530e+02 8.400e+01 4.000e+00 5.488e+03 2.980e+02
 3.880e+02 1.200e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.881e+03
 4.383e+03 5.000e+01 2.400e+01 2.180e+02 4.890e+02 4.000e+00 2.521e+03
 4.800e+01 3.200e+01 2.200e+01 5.200e+01 5.000e+01 4.800e+01 6.400e+01
 5.800e+01 2.000e+00 0.000e+00 0.000e+00 2.400e+01 2.000e+00 2.000e+00
 2.000e+00 4.200e+01 7.000e+00 1.000e+01 1.000e+00 1.382e+03 4.000e+00
 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.857e+03
 3.358e+03 1.750e+02 9.000e+00 5.740e+02 1.391e+03 4.000e+00 9.810e+02
 9.000e+00 1.400e+01 1.500e+01 4.600e+01 5.000e+01 4.700e+01 4.000e+01
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00 6.000e+00 0.000e+00
 0.000e+00 1.030e+02 1.900e+01 1.000e+00 0.000e+00 9.690e+02 1.000e+00
 6.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.818e+03
 3.370e+02 1.600e+01 2.000e+00 1.750e+02 1.650e+02 4.000e+00 6.000e+00]"
170,16320,iris,"[9.700e+01 1.210e+02 1.800e+02 1.450e+02 1.250e+02 1.070e+02 5.290e+02
 7.000e+00 0.000e+00 3.000e+00 0.000e+00 8.200e+01 0.000e+00 1.000e+00
 1.000e+00 2.210e+03 8.900e+01 1.083e+03 4.800e+01 4.937e+03 7.700e+01
 4.474e+03 1.230e+02 1.000e+00 0.000e+00 0.000e+00 0.000e+00 9.210e+02
 4.620e+02 5.000e+00 7.000e+00 0.000e+00 0.000e+00 1.000e+00 2.814e+03
 8.700e+01 2.600e+01 2.500e+01 1.200e+01 1.600e+01 5.000e+01 4.900e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.500e+01 0.000e+00 3.000e+00
 0.000e+00 1.408e+03 4.700e+01 6.050e+02 1.800e+01 3.314e+03 3.900e+01
 2.183e+03 5.100e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.650e+02
 3.720e+02 1.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 7.150e+02
 5.000e+00 8.000e+00 3.000e+00 0.000e+00 5.000e+00 5.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.980e+02 2.100e+01 6.800e+01 0.000e+00 1.445e+03 1.500e+01
 1.358e+03 3.300e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
171,16387,iris,"[1.800e+01 4.000e+01 7.800e+01 1.070e+02 7.400e+01 6.000e+01 3.220e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.000e+00 0.000e+00 0.000e+00
 0.000e+00 3.680e+02 2.400e+02 5.300e+01 1.000e+00 8.831e+03 2.004e+03
 5.852e+03 7.100e+01 4.000e+00 1.000e+00 0.000e+00 0.000e+00 5.030e+02
 4.050e+02 9.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 2.367e+03
 2.700e+01 3.800e+01 1.490e+02 2.110e+02 2.230e+02 2.280e+02 5.330e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.400e+01 3.000e+00 1.000e+00
 0.000e+00 2.270e+02 6.900e+01 1.500e+01 2.000e+00 3.383e+03 1.208e+03
 2.478e+03 3.300e+01 1.600e+01 1.000e+00 0.000e+00 0.000e+00 1.194e+03
 1.275e+03 2.600e+01 9.000e+00 0.000e+00 0.000e+00 0.000e+00 8.220e+02
 9.000e+00 2.100e+01 6.300e+01 8.800e+01 1.080e+02 7.600e+01 2.360e+02
 5.900e+01 0.000e+00 2.000e+00 0.000e+00 1.110e+02 1.000e+00 1.600e+01
 0.000e+00 2.570e+02 7.000e+01 1.950e+02 1.000e+00 7.040e+02 4.250e+02
 9.980e+02 3.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 2.630e+02
 7.400e+01 5.000e+00 1.000e+00 3.900e+01 0.000e+00 2.000e+00 0.000e+00]"
172,16402,iris,"[4.5000e+01 6.2000e+01 1.2600e+02 1.4400e+02 1.8200e+02 2.0000e+02
 1.5505e+04 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.2000e+01
 4.0000e+01 1.4700e+02 3.0000e+00 6.8000e+02 8.6000e+01 1.8020e+03
 1.7200e+02 6.3100e+02 7.6000e+01 9.6000e+01 7.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 9.6400e+02 9.1000e+01 1.1000e+01
 5.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7420e+03 6.9000e+01
 1.6700e+02 3.4800e+02 3.3400e+02 3.0200e+02 3.5800e+02 6.8650e+03
 1.5000e+01 0.0000e+00 0.0000e+00 0.0000e+00 1.5500e+02 4.9000e+01
 2.8200e+02 2.6000e+01 7.5900e+02 1.2600e+02 1.0830e+03 3.6100e+02
 2.5600e+02 4.2000e+01 2.9000e+01 2.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.1280e+03 2.2200e+02 1.5600e+02 5.0000e+00
 2.0000e+00 0.0000e+00 0.0000e+00 7.4700e+02 2.3000e+01 7.8000e+01
 2.0200e+02 1.4900e+02 9.9000e+01 8.4000e+01 2.7350e+03 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 5.5000e+01 1.0000e+00 6.5000e+01
 0.0000e+00 3.6900e+02 2.2000e+01 8.7000e+01 2.0000e+00 2.4000e+01
 1.0000e+00 6.0000e+00 2.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 4.3100e+02 4.0000e+01 1.0000e+01 0.0000e+00 2.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
173,16436,iris,"[5.000e+00 2.900e+01 1.830e+02 4.880e+02 5.110e+02 1.940e+02 7.000e+01
 3.400e+01 1.000e+00 1.000e+00 0.000e+00 2.180e+02 1.500e+01 7.300e+01
 0.000e+00 9.930e+02 2.300e+01 3.560e+02 6.000e+00 3.587e+03 4.700e+01
 3.962e+03 9.300e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.045e+03
 2.000e+00 3.000e+01 2.550e+02 8.860e+02 1.025e+03 6.650e+02 4.620e+02
 5.000e+00 0.000e+00 0.000e+00 0.000e+00 4.300e+01 2.000e+01 0.000e+00
 0.000e+00 1.550e+02 2.600e+01 1.500e+01 0.000e+00 1.658e+03 1.600e+01
 1.015e+03 1.800e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.760e+02
 1.000e+00 2.600e+01 0.000e+00 6.000e+00 0.000e+00 3.000e+00 6.530e+02
 3.000e+00 1.400e+01 5.700e+01 1.900e+02 3.410e+02 2.380e+02 1.280e+02
 1.160e+02 1.000e+00 3.000e+00 1.000e+00 1.400e+02 2.000e+00 3.000e+01
 3.000e+00 2.070e+02 1.000e+00 5.200e+01 0.000e+00 4.160e+02 1.000e+00
 1.220e+02 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.450e+02
 3.000e+00 5.000e+00 0.000e+00 2.300e+01 0.000e+00 6.000e+00 0.000e+00]"
174,11025,lilac hibiscus,"[1.2000e+01 6.0000e+01 2.2800e+02 2.4800e+02 2.2600e+02 9.1000e+01
 5.1000e+02 3.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1000e+01
 0.0000e+00 0.0000e+00 0.0000e+00 1.1460e+03 2.9000e+01 9.9700e+02
 2.0000e+00 1.0752e+04 6.2000e+01 2.3380e+03 4.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 7.4000e+01 6.2000e+01 1.0000e+00
 0.0000e+00 1.0770e+03 7.4500e+02 1.2000e+01 2.3930e+03 9.0000e+00
 6.2000e+01 1.2100e+02 1.3600e+02 2.7200e+02 5.6600e+02 1.9600e+02
 1.0800e+02 4.0000e+00 1.1000e+01 0.0000e+00 1.5800e+02 5.0000e+00
 8.2000e+01 2.0000e+00 2.9500e+02 2.0000e+00 2.7000e+01 0.0000e+00
 2.2910e+03 0.0000e+00 1.4100e+02 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.3900e+02 9.2100e+02 0.0000e+00 2.6000e+01
 2.3180e+03 3.2670e+03 1.2000e+01 9.2800e+02 0.0000e+00 0.0000e+00
 4.0000e+00 4.6000e+01 1.9300e+02 2.3900e+02 2.2900e+02 1.1300e+02
 1.5000e+01 8.0000e+00 5.0000e+00 5.8000e+01 3.4000e+01 8.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.7000e+01 7.3300e+02 0.0000e+00 5.2000e+01 2.6900e+02
 1.5430e+03 1.2000e+01 4.6000e+01]"
175,13942,lilac hibiscus,"[9.600e+01 5.200e+01 7.700e+01 2.440e+02 3.580e+02 3.770e+02 1.370e+03
 7.100e+01 4.000e+00 2.000e+00 0.000e+00 1.190e+02 3.800e+01 2.000e+00
 0.000e+00 4.540e+02 1.230e+02 5.100e+01 5.000e+00 9.199e+03 7.380e+02
 9.600e+02 5.000e+01 6.000e+00 0.000e+00 0.000e+00 0.000e+00 2.820e+02
 1.364e+03 5.000e+00 2.000e+00 2.500e+02 1.542e+03 5.000e+00 2.431e+03
 4.700e+01 3.100e+01 5.100e+01 1.430e+02 2.860e+02 4.130e+02 9.500e+02
 5.900e+01 4.700e+01 3.300e+01 4.000e+00 3.300e+01 2.110e+02 1.800e+01
 0.000e+00 1.170e+02 1.200e+01 1.900e+01 0.000e+00 4.490e+03 4.330e+02
 4.720e+02 1.500e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.000e+01
 1.516e+03 3.000e+00 3.200e+01 2.500e+01 1.447e+03 1.000e+00 9.010e+02
 2.300e+01 1.300e+01 3.000e+01 4.600e+01 3.400e+01 3.600e+01 2.510e+02
 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.620e+02 1.000e+00
 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.780e+02
 1.100e+03 1.000e+00 1.800e+01 1.600e+01 1.685e+03 1.000e+00 9.000e+00]"
176,15705,lilac hibiscus,"[3.5940e+03 6.4210e+03 2.7840e+03 3.4300e+02 8.4000e+01 5.0000e+00
 2.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 3.4000e+01
 0.0000e+00 4.0000e+00 0.0000e+00 6.2000e+01 1.0000e+00 4.0000e+00
 0.0000e+00 4.4810e+03 0.0000e+00 4.4000e+01 0.0000e+00 1.8100e+02
 0.0000e+00 2.0000e+00 0.0000e+00 1.0240e+03 2.8050e+03 2.6000e+01
 3.0000e+00 4.5000e+01 5.0000e+00 5.0000e+00 2.0810e+03 4.3000e+02
 6.8200e+02 2.3600e+02 9.3000e+01 2.8000e+01 2.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.4000e+01 0.0000e+00 1.0000e+00 0.0000e+00
 5.7900e+02 0.0000e+00 7.0000e+00 0.0000e+00 4.1000e+01 0.0000e+00
 1.0000e+00 0.0000e+00 1.8130e+03 1.0333e+04 1.3000e+01 0.0000e+00
 2.4000e+01 3.5000e+01 0.0000e+00 1.1080e+03 0.0000e+00 0.0000e+00
 6.0000e+00 1.9000e+01 3.2000e+01 6.9000e+01 4.9000e+01 9.4000e+01
 1.0000e+01 3.0000e+00 1.0000e+00 8.1000e+01 3.3000e+01 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 5.9600e+02 3.5590e+03 0.0000e+00 2.0000e+00 1.9300e+02
 2.3000e+01 2.0000e+00 0.0000e+00]"
177,2527,lilac hibiscus,"[5.800e+01 4.700e+01 7.920e+02 1.304e+03 1.050e+03 3.400e+02 2.480e+02
 8.700e+01 7.000e+00 1.100e+01 0.000e+00 9.750e+02 1.400e+01 7.500e+01
 3.000e+00 3.820e+02 1.000e+00 1.900e+01 0.000e+00 4.251e+03 6.700e+01
 3.500e+01 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e+01
 5.150e+02 4.000e+00 2.000e+00 7.950e+02 3.789e+03 2.700e+01 2.248e+03
 0.000e+00 1.700e+01 1.340e+02 2.430e+02 2.470e+02 1.190e+02 3.000e+00
 1.000e+00 0.000e+00 1.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00
 0.000e+00 3.500e+01 0.000e+00 0.000e+00 0.000e+00 1.401e+03 1.800e+01
 8.900e+01 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.600e+01
 1.200e+01 0.000e+00 0.000e+00 3.440e+02 6.298e+03 5.600e+01 6.890e+02
 0.000e+00 0.000e+00 0.000e+00 1.600e+01 3.400e+01 4.300e+01 2.400e+02
 4.700e+01 4.600e+01 0.000e+00 0.000e+00 5.000e+00 3.900e+01 0.000e+00
 1.000e+00 1.500e+01 1.000e+01 1.000e+00 0.000e+00 7.000e+01 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 4.000e+01 2.378e+03 0.000e+00 1.500e+01]"
178,4576,lilac hibiscus,"[8.600e+01 6.300e+01 8.500e+01 1.430e+02 1.010e+02 3.300e+01 1.265e+03
 6.500e+01 1.000e+00 3.000e+00 0.000e+00 1.420e+02 1.900e+01 4.400e+01
 6.000e+00 1.640e+03 1.460e+02 7.510e+02 1.200e+01 6.863e+03 1.160e+02
 1.714e+03 7.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.720e+02
 2.050e+02 3.000e+00 0.000e+00 6.610e+02 8.550e+02 5.000e+00 2.131e+03
 5.100e+01 4.200e+01 7.000e+01 2.040e+02 1.750e+02 2.420e+02 2.450e+02
 6.600e+01 5.000e+00 5.000e+00 0.000e+00 7.000e+01 3.000e+00 4.000e+00
 1.000e+00 4.560e+02 6.000e+00 4.200e+01 1.000e+00 6.780e+02 1.400e+01
 1.750e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.400e+02
 2.360e+02 1.000e+00 6.000e+00 9.840e+02 6.047e+03 2.000e+00 6.510e+02
 0.000e+00 0.000e+00 1.000e+00 1.000e+01 5.400e+01 1.240e+02 4.700e+02
 9.000e+01 5.500e+01 3.800e+01 4.000e+00 2.600e+01 1.640e+02 3.500e+01
 4.000e+00 2.100e+01 1.000e+00 0.000e+00 0.000e+00 4.000e+00 1.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 4.000e+01 0.000e+00 0.000e+00 2.200e+01 1.990e+03 0.000e+00 4.800e+01]"
179,7805,lilac hibiscus,"[1.200e+01 2.200e+01 6.200e+01 9.800e+01 1.860e+02 2.190e+02 1.420e+02
 2.550e+02 1.100e+01 5.800e+01 1.000e+00 4.500e+02 2.000e+00 9.690e+02
 4.000e+00 1.408e+03 1.000e+00 4.313e+03 4.000e+01 2.104e+03 0.000e+00
 3.023e+03 3.700e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+00
 8.400e+01 0.000e+00 4.000e+00 1.570e+03 2.773e+03 4.000e+00 2.610e+03
 1.100e+01 9.000e+00 1.700e+01 3.200e+01 5.200e+01 8.600e+01 8.500e+01
 1.400e+02 9.600e+01 3.000e+00 1.000e+00 6.000e+01 7.100e+01 6.600e+01
 2.000e+00 4.900e+01 2.000e+00 6.500e+01 2.000e+00 7.000e+00 1.000e+00
 5.600e+01 1.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e+00
 3.500e+01 0.000e+00 0.000e+00 2.564e+03 6.988e+03 9.000e+00 9.890e+02
 0.000e+00 0.000e+00 1.000e+00 6.000e+00 1.100e+01 2.000e+01 2.600e+01
 8.800e+01 3.000e+00 0.000e+00 0.000e+00 8.000e+00 9.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.041e+03 2.408e+03 3.000e+00 1.000e+00]"
180,13221,orange dahlia,"[2.000e+01 6.700e+01 2.500e+01 3.000e+00 1.000e+00 1.000e+00 4.792e+03
 9.600e+01 1.400e+01 1.354e+03 8.750e+02 3.980e+02 6.600e+01 6.900e+02
 9.910e+02 4.425e+03 1.450e+02 6.230e+02 2.500e+01 6.150e+02 1.500e+01
 4.400e+01 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.581e+03
 5.000e+00 1.400e+01 4.900e+01 2.000e+00 0.000e+00 0.000e+00 2.980e+02
 1.460e+02 1.300e+01 2.639e+03 3.181e+03 2.140e+02 5.600e+01 8.660e+02
 1.574e+03 7.590e+02 1.000e+00 1.220e+02 2.000e+00 9.900e+01 1.000e+00
 1.300e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.550e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 6.800e+01 1.300e+01 1.021e+03 5.850e+02 3.700e+01 1.180e+02 6.550e+02
 8.140e+02 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
181,13417,orange dahlia,"[2.120e+02 1.020e+02 3.900e+01 1.800e+01 1.300e+01 2.200e+01 5.414e+03
 2.100e+01 3.000e+00 1.530e+02 5.800e+01 3.070e+02 8.400e+01 6.020e+02
 1.416e+03 1.542e+03 3.200e+01 2.410e+02 1.200e+01 8.299e+03 6.500e+01
 3.410e+02 2.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.441e+03
 3.400e+01 4.500e+01 2.100e+01 1.000e+00 0.000e+00 0.000e+00 1.078e+03
 6.800e+01 3.000e+00 1.753e+03 1.177e+03 4.240e+02 7.300e+01 1.033e+03
 3.487e+03 6.820e+02 5.000e+00 6.500e+01 3.000e+00 2.485e+03 1.400e+01
 4.500e+01 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.263e+03
 0.000e+00 4.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 6.500e+01 9.000e+00 1.379e+03 7.650e+02 1.170e+02 6.900e+01 7.340e+02
 1.008e+03 3.800e+01 0.000e+00 1.000e+00 0.000e+00 3.600e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
